id,line_item_quantity,unit_price,pack_price,line_item_value,line_item_insurance,sub_classification,dosage,weight
85383,240,0.12,7.27,1744.8,2.16,Adult,150/300mg,See DN-3259 (ID#:84838)
85384,60000,0.14,8.26,495600.0,613.06,Adult,150/300/200mg,7857
85385,100000,0.14,8.58,858000.0,1061.35,Adult,150/300/200mg,See DN-3267 (ID#:83708)
85386,379,0.22,12.96,4911.84,6.08,Adult,300mg,See DN-3268 (ID#:82595)
85387,373,0.03,1.99,742.27,0.92,Adult,150mg,See DN-3268 (ID#:82595)
85388,927,0.01,1.85,1714.95,2.12,Pediatric,10mg/ml,891
85389,1480,0.01,2.1,3108.0,3.84,Pediatric,10mg/ml,See DN-3234 (ID#:85388)
85390,1413,0.04,2.26,3193.38,3.95,Pediatric,30/60mg,See DN-3269 (ID#:83711)
85391,5076,0.07,4.15,21065.4,26.06,Pediatric,30/50/60mg,See DN-3269 (ID#:83711)
85392,40,0.07,4.0,160.0,0.2,Pediatric,60/30mg,See DN-3269 (ID#:83711)
85393,50000,0.14,8.26,413000.0,510.88,Adult,150/300/200mg,6481
85394,59680,0.14,8.58,512054.4,633.41,Adult,150/300/200mg,9886
85396,13100,0.08,4.7,61570.0,76.16,Adult,150/200/30mg,See DN-3281 (ID#:82599)
85397,2562,0.2,6.07,15551.34,19.24,Adult,200/300mg,240
85398,14146,0.01,1.95,27584.7,34.12,Pediatric,10mg/ml,5475
85399,80000,0.14,8.58,686400.0,849.08,Adult,150/300/200mg,See DN-3324 (ID#:84854)
85400,62000,0.19,11.46,710520.0,878.91,Adult,300mg,6795
85401,19920,0.12,7.27,144818.4,179.14,Adult,150/300mg,See DN-3329 (ID#:82602)
85402,160,0.01,2.1,336.0,0.42,Pediatric,10mg/ml,See DN-3331 (ID#:82603)
85407,41083,0.11,3.33,136806.39,169.23,Adult,600mg,See DN-3355 (ID#:83726)
85408,35496,0.04,2.26,80220.96,99.23,Adult,200mg,Weight Captured Separately
85409,80000,0.04,2.26,180800.0,223.65,Adult,200mg,6502
85412,2000,0.01,2.1,4200.0,5.2,Pediatric,10mg/ml,See DN-3371 (ID#:83174)
85413,20000,0.06,3.89,77800.0,96.24,Pediatric,30/50/60mg,117
85414,6120,0.37,11.15,68238.0,84.41,Adult,600/300/300mg,820
85415,990,0.19,11.46,11345.4,14.03,Adult,300mg,597
85419,72518,0.04,2.26,163890.68,202.73,Adult,200mg,See DN-3401 (ID#:83180)
85420,50000,0.06,3.89,194500.0,240.6,Pediatric,30/50/60mg,2791
85421,4800,0.04,2.23,10704.0,13.24,Adult,150mg,216
85422,81,0.01,1.45,117.45,0.15,Pediatric,10mg/ml,32
85423,33650,0.09,5.58,187767.0,232.27,Adult,300mg,6904
85426,1200,0.0,0.0,0.0,0.0,Pediatric,200mg,80
85427,5531,0.37,11.15,61670.65,76.29,Adult,600/300/300mg,See DN-3454 (ID#:83194)
85428,88500,0.06,3.89,344265.0,425.86,Pediatric,30/50/60mg,See DN-3457 (ID#:82626)
85429,9744,0.16,4.7,45796.8,56.65,Adult,300/300mg,989
85430,687,0.04,2.26,1552.62,1.92,Adult,200mg,See DN-3381 (ID#:84319)
85431,34552,0.11,6.73,232534.96,287.65,Adult,150/300mg,See DN-3483 (ID#:82633)
85432,66,0.1,9.3,613.8,0.63,Pediatric,200mg,See DN-3493 (ID#:84322)
85436,50510,0.36,10.87,549043.7,679.17,Adult,600/300/300mg,6766
85438,23819,0.04,2.26,53830.94,55.34,Adult,200mg,1447
85440,1638,0.16,4.7,7698.6,7.91,Adult,300/300mg,See DN-3558 (ID#:83766)
85444,72300,0.11,3.33,240759.0,337.54,Adult,600mg,4392
85446,24996,0.11,3.33,83236.68,85.57,Adult,600mg,See DN-3576 (ID#:83216)
85447,47158,0.36,10.87,512607.46,526.96,Adult,600/300/300mg,See DN-3576 (ID#:83216)
85448,36406,0.16,4.7,171108.2,211.66,Adult,300/300mg,See DN-3579 (ID#:83217)
85449,95,0.14,8.26,784.7,0.81,Adult,150/300/200mg,See DN-3580 (ID#:83772)
85451,34224,0.16,4.7,160852.8,165.36,Adult,300/300mg,See DN-3590 (ID#:84350)
85452,6377,0.16,4.7,29971.9,37.08,Adult,300/300mg,833
85453,1481,0.04,2.15,3184.15,3.94,Adult,150mg,141
85454,3456,0.16,4.7,16243.2,16.7,Adult,300/300mg,358
85455,3599,0.17,20.48,73707.52,75.77,Adult,200/50mg,See DN-3625 (ID#:83233)
85456,144,0.01,1.43,205.92,0.21,Pediatric,10mg/ml,See DN-3626 (ID#:83781)
85457,76134,0.4,11.89,905233.26,930.58,Adult,600/200/300mg,9400
85458,964,0.17,20.04,19318.56,23.9,Adult,200/50mg,6705
85459,10620,0.19,11.23,119262.6,122.6,Adult,300mg,See DN-3632 (ID#:82665)
85460,30000,0.36,10.78,323400.0,332.46,Adult,600/300/300mg,See DN-3633 (ID#:82666)
85461,1542,0.19,5.74,8851.08,10.95,Adult,200/300mg,9400
85462,123856,0.15,4.64,574691.84,590.78,Adult,300/300mg,See DN-3648 (ID#:84360)
85463,100000,0.14,8.11,811000.0,833.71,Adult,150/300/200mg,48109
85464,100000,0.14,8.11,811000.0,833.71,Adult,150/300/200mg,See DN-3652 (ID#:85463)
85465,24765,0.14,8.11,200844.15,248.44,Adult,150/300/200mg,2666
85466,11000,0.09,5.63,61930.0,63.66,Pediatric,60/30mg,See DN-3656 (ID#:84922)
85467,2000,0.01,1.3,2600.0,2.67,Pediatric,10mg/ml,See DN-3657 (ID#:82670)
85468,114630,0.11,6.73,771459.9,793.06,Adult,150/300mg,10166
85472,50000,0.4,11.89,594500.0,611.15,Adult,600/200/300mg,5446
85473,1821,0.03,1.74,3168.54,3.26,Adult,150mg,See DN-3685 (ID#:83245)
85475,12800,0.16,18.9,241920.0,248.69,Adult,200/50mg,2844
85476,25000,0.11,3.33,83250.0,116.72,Adult,600mg,See DN-3706 (ID#:82676)
85477,85800,0.06,3.75,321750.0,330.76,Pediatric,30/50/60mg,5605
85478,24765,0.14,8.11,200844.15,206.47,Adult,150/300/200mg,2751
85481,574,0.03,1.74,998.76,1.03,Adult,150mg,See DN-3737 (ID#:84934)
85488,51747,0.04,2.26,116948.22,120.22,Adult,200mg,See DN-3780 (ID#:84944)
85490,3393,0.01,2.1,7125.3,7.32,Pediatric,10mg/ml,1273
85491,7000,0.01,2.1,14700.0,15.11,Pediatric,10mg/ml,2625
85492,26512,0.11,6.52,172858.24,177.7,Adult,150/300mg,2381
85493,1040,0.11,3.21,3338.4,3.43,Adult,600mg,See DN-3875 (ID#:83255)
85494,18886,0.36,10.78,203591.08,209.29,Adult,600/300/300mg,See DN-3875 (ID#:83255)
85496,19573,0.45,13.52,264626.96,272.04,Adult,600/300mg,1947
85497,34000,0.11,6.52,221680.0,227.89,Adult,150/300mg,See DN-3792 (ID#:83259)
85499,200,0.17,20.04,4008.0,4.12,Adult,200/50mg,53
85500,1419,0.08,4.5,6385.5,6.56,Pediatric,60/30mg,71
85501,2863,0.07,4.09,11709.67,12.04,Pediatric,60/30mg,See DN-3803 (ID#:83260)
85502,7354,0.15,4.64,34122.56,35.08,Adult,300/300mg,See DN-3807 (ID#:82698)
85503,17000,0.06,3.73,63410.0,78.44,Pediatric,30/50/60mg,931
85504,2158,0.19,5.74,12386.92,12.73,Adult,200/300mg,196
85505,5768,0.07,4.32,24917.76,25.62,Adult,150/200/30mg,592
85508,75701,0.15,4.63,350495.63,360.31,Adult,300/300mg,See DN-3825 (ID#:82702)
85637,8430,0.13,7.53,63477.9,124.42,Adult,300mg,546
85510,9784,0.11,6.52,63791.68,78.91,Adult,150/300mg,884
85511,900,0.03,1.99,1791.0,1.84,Pediatric,30/60mg,See DN-3843 (ID#:82707)
85518,15000,0.11,6.52,97800.0,100.54,Adult,150/300mg,15659
85519,33922,0.14,8.11,275107.42,282.81,Adult,150/300/200mg,16611
85520,57859,0.06,3.73,215814.07,266.96,Pediatric,30/50/60mg,3090
85521,90000,0.14,8.11,729900.0,750.34,Adult,150/300/200mg,See DN-3872 (ID#:82726)
85523,15485,0.11,6.73,104214.05,107.13,Adult,150/300mg,See DN-3918 (ID#:83274)
85527,2469,0.19,11.23,27726.87,34.3,Adult,300mg,230
85528,710,0.1,9.33,6624.3,6.81,Pediatric,200mg,See DN-3927 (ID#:83845)
85529,17851,0.4,11.89,212248.39,218.19,Adult,600/200/300mg,2117
85530,3273,0.45,13.52,44250.96,45.49,Adult,600/300mg,389
85531,54147,0.4,11.89,643807.83,661.83,Adult,600/200/300mg,6425
85534,34374,0.04,2.15,73904.1,75.97,Pediatric,30/60mg,2346
85536,41768,0.04,2.21,92307.28,94.89,Adult,200mg,2599
85539,6,0.0,0.0,0.0,0.0,Adult,600/300/300mg,See DN-3974 (ID#:82745)
85541,5403,0.45,13.52,73048.56,75.09,Adult,600/300mg,490
85542,50700,0.13,7.72,391404.0,402.36,Adult,150/300/200mg,See DN-4024 (ID#:82756)
85547,2000,0.45,13.49,26980.0,27.74,Adult,600/300mg,See DN-4039 (ID#:83869)
85551,1846,0.11,6.6,12183.6,12.52,Adult,150/300mg,See DN-4082 (ID#:85008)
85554,24000,0.13,7.72,185280.0,190.47,Adult,150/300/200mg,See DN-4098 (ID#:84443)
85555,19913,0.45,13.49,268626.37,276.15,Adult,600/300mg,1828
85556,3969,0.05,4.42,17542.98,18.03,Pediatric,200mg,561
85558,74346,0.33,9.76,725616.96,745.93,Adult,600/300/300mg,See DN-4112 (ID#:84448)
85559,203160,0.06,3.75,761850.0,783.18,Pediatric,30/50/60mg,11353
85560,38151,0.04,2.18,83169.18,85.5,Adult,200mg,See DN-4117 (ID#:84449)
85562,14648,0.09,5.5,80564.0,82.82,Adult,300mg,1023
85564,1400,0.04,2.18,3052.0,3.59,Adult,200mg,4355
85566,325,0.03,1.99,646.75,0.76,Pediatric,30/60mg,See DN-4144 (ID#:82781)
85567,13653,0.15,4.59,62667.27,64.42,Adult,300/300mg,See DN-4149 (ID#:82782)
85569,1764,0.12,3.55,6262.2,6.44,Adult,300mg,110
85572,240,0.15,4.59,1101.6,1.3,Adult,300/300mg,See DN-4178 (ID#:84460)
86138,319150,0.04,2.21,705321.5,725.07,Adult,200mg,19661
85573,41943,0.16,18.64,781817.52,803.71,Adult,200/50mg,10322
85575,91500,0.13,7.72,706380.0,726.16,Adult,150/300/200mg,See DN-4188 (ID#:85574)
85577,65000,0.33,9.99,649350.0,764.28,Adult,600/300/300mg,7403
85578,300,0.1,9.3,2790.0,3.28,Pediatric,200mg,266
85579,30120,0.16,18.9,569268.0,585.21,Adult,200/50mg,6697
85580,2966,0.03,6.83,20257.78,23.84,Pediatric,20mg/ml,1067
85584,164,0.03,1.92,314.88,0.37,Pediatric,30/60mg,See DN-4210 (ID#:83906)
85585,240,0.15,4.59,1101.6,1.3,Adult,300/300mg,See DN-4210 (ID#:83906)
85586,101900,0.32,9.6,978240.0,1151.39,Adult,600/300/300mg,Weight Captured Separately
85587,79258,0.04,2.18,172782.44,203.36,Adult,200mg,See DN-4218 (ID#:83326)
85589,68072,0.32,9.6,653491.2,671.79,Adult,600/300/300mg,8799
85590,960,0.12,3.55,3408.0,4.01,Adult,300mg,76
85591,149944,0.06,3.6,539798.4,635.34,Pediatric,30/50/60mg,See DN-4243 (ID#:83907)
85592,50000,0.13,7.72,386000.0,396.81,Adult,150/300/200mg,6201
85593,600,0.12,3.55,2130.0,2.51,Adult,300mg,See DN-4247 (ID#:84466)
85594,45204,0.1,3.12,141036.48,166.0,Adult,600mg,See DN-4255 (ID#:83911)
85638,3360,0.15,8.76,29433.6,57.69,Adult,150/300mg,See DN-1548 (ID#:85076)
85600,88995,0.13,7.72,687041.4,706.28,Adult,150/300/200mg,See DN-4290 (ID#:83340)
85601,4471,0.06,3.6,16095.6,18.94,Pediatric,30/50/60mg,See DN-4296 (ID#:83342)
85602,8998,0.14,8.11,72973.78,85.89,Adult,150/300/200mg,See DN-4327 (ID#:83349)
85603,28622,0.08,5.09,145685.98,171.47,Pediatric,60/30mg,Weight Captured Separately
85626,253,0.05,2.9,733.7,1.44,Adult,200mg,See DN-1311 (ID#:82837)
85627,168,0.3,80.6,13540.8,26.54,Adult,200mg,85
85628,280,0.33,10.0,2800.0,5.49,Adult,300/300mg,See DN-1417 (ID#:82271)
85629,200,0.23,6.85,1370.0,2.69,Adult,600mg,18
85630,600,0.39,11.75,7050.0,13.82,Adult,200/300mg,See DN-1456 (ID#:83952)
85631,2305,0.04,2.44,5624.2,11.02,Adult,150mg,126
85632,819,0.01,1.9,1556.1,3.05,Pediatric,10mg/ml,284
85633,16577,0.15,8.76,145214.52,284.62,Adult,150/300mg,See DN-1522 (ID#:82845)
85634,100,0.01,1.4,140.0,0.3,Pediatric,1mg/ml,See DN-1530 (ID#:83964)
85635,735,0.13,12.12,8908.2,19.21,Pediatric,200mg,See DN-1530 (ID#:83964)
85636,588,0.05,5.0,2940.0,6.34,Pediatric,100mg,See DN-1531 (ID#:83965)
85639,2000,0.05,2.9,5800.0,11.37,Adult,200mg,See DN-1548 (ID#:85076)
85640,4000,0.19,5.78,23120.0,45.32,Adult,600mg,See DN-1554 (ID#:84514)
85641,6714,0.19,5.78,38806.92,76.06,Adult,600mg,574
85642,9024,0.11,6.66,60099.84,117.8,Adult,150/200/30mg,976
85643,5500,0.19,11.22,61710.0,120.95,Adult,150/300/200mg,708
85644,9024,0.11,6.66,60099.84,117.8,Adult,150/200/30mg,680
85645,6552,0.13,7.71,50515.92,99.01,Adult,300mg,See DN-1580 (ID#:82281)
85646,4077,0.01,1.9,7746.3,16.7,Pediatric,10mg/ml,1404
85647,250,0.01,1.4,350.0,0.75,Pediatric,1mg/ml,See DN-1590 (ID#:83388)
85648,6985,0.04,2.44,17043.4,33.41,Adult,150mg,336
85649,31000,0.19,11.35,351850.0,689.63,Adult,150/300/200mg,3941
85651,5184,0.05,2.9,15033.6,29.47,Adult,200mg,507
85652,1276,0.77,23.0,29348.0,57.52,Adult,600/300mg,117
85653,49760,0.11,6.47,321947.2,631.02,Adult,150/200/30mg,See DN-1643 (ID#:82293)
85670,7500,0.16,4.75,35625.0,76.81,Adult,600mg,662
85654,3000,0.15,8.76,26280.0,56.66,Adult,150/300mg,See DN-1654 (ID#:82295)
85655,7107,0.01,2.1,14924.7,29.25,Pediatric,10mg/ml,2633
85656,4000,0.17,5.13,20520.0,40.22,Adult,600mg,See DN-1657 (ID#:83980)
85657,1680,0.13,7.53,12650.4,27.27,Adult,300mg,See DN-1668 (ID#:83403)
85658,450,0.28,50.0,22500.0,48.51,Adult,400mg,101
85659,4340,0.01,1.9,8246.0,16.16,Pediatric,10mg/ml,See DN-1671 (ID#:82863)
85660,68,0.07,2.24,152.32,0.33,Pediatric,50mg,See DN-1673 (ID#:83983)
85661,5000,0.39,11.75,58750.0,126.66,Adult,200/300mg,404
85662,820,0.05,2.73,2238.6,4.83,Adult,200mg,79
85663,4882,0.17,5.13,25044.66,54.0,Adult,600mg,420
85664,751,0.17,5.13,3852.63,8.31,Adult,600mg,65
85665,24615,0.19,11.22,276180.3,595.44,Adult,150/300/200mg,2888
85667,31000,0.39,11.75,364250.0,785.32,Adult,200/300mg,2501
85668,19701,0.05,2.73,53783.73,115.96,Adult,200mg,1150
85669,1300,0.39,11.75,15275.0,32.93,Adult,200/300mg,105
85671,20579,0.15,8.76,180272.04,388.67,Adult,150/300mg,1773
85672,5900,0.16,4.75,28025.0,60.42,Adult,600mg,See DN-1829 (ID#:82320)
85673,6576,0.16,4.75,31236.0,67.34,Adult,600mg,See DN-1833 (ID#:84565)
85674,256,0.06,13.6,3481.6,7.51,Pediatric,20mg/ml,See DN-1842 (ID#:84007)
85675,168,0.11,9.71,1631.28,3.52,Pediatric,200mg,See DN-1842 (ID#:84007)
85749,3564,0.26,15.5,55242.0,91.15,Adult,300mg,See DN-2153 (ID#:82374)
85676,6000,0.39,11.75,70500.0,152.0,Adult,200/300mg,493
85677,34826,0.19,11.22,390747.72,842.45,Adult,150/300/200mg,4099
85678,448,0.06,13.6,6092.8,13.14,Pediatric,20mg/ml,See DN-1878 (ID#:84572)
85679,2788,0.26,15.5,43214.0,93.17,Pediatric,200mg,588
85680,20124,0.05,2.73,54938.52,118.45,Adult,200mg,2262
85681,1000,0.05,2.73,2730.0,5.89,Adult,200mg,69
85682,44295,0.15,4.6,203757.0,439.3,Adult,600mg,3045
85684,2250,0.02,1.46,3285.0,7.08,Adult,30mg,763
85685,6000,0.04,2.44,14640.0,31.56,Adult,150mg,285
85686,500,0.11,9.71,4855.0,10.47,Pediatric,200mg,60
85703,40752,0.14,8.55,348429.6,751.21,Adult,150/300mg,3506
85687,213,0.23,21.0,4473.0,9.64,Adult,150/300mg+600mg,Weight Captured Separately
85690,1000,0.66,19.92,19920.0,42.95,Adult,600/200/300mg,91
85691,33000,0.15,8.76,289080.0,623.26,Adult,150/300mg,2654
85692,2000,0.15,8.76,17520.0,37.77,Adult,150/300mg,161
85693,3000,0.15,8.76,26280.0,56.66,Adult,150/300mg,See DN-1949 (ID#:83444)
85695,3584,0.01,1.93,6917.12,14.91,Pediatric,10mg/ml,See DN-1964 (ID#:82908)
85696,10000,0.19,11.22,112200.0,241.9,Adult,150/300/200mg,1250
85698,15000,0.19,11.22,168300.0,362.85,Adult,150/300/200mg,1972
85699,2300,0.27,16.44,37812.0,81.52,Adult,300mg,336
85700,1500,0.75,22.5,33750.0,72.76,Adult,600/300mg,See DN-1982 (ID#:82910)
85702,2999,0.14,8.55,25641.45,55.28,Adult,150/300mg,See DN-1998 (ID#:84589)
85705,1800,0.04,2.33,4194.0,9.04,Adult,150mg,74
85706,116,0.06,13.6,1577.6,3.4,Pediatric,20mg/ml,See DN-2011 (ID#:82350)
85707,2376,0.05,3.28,7793.28,16.8,Adult,150/30mg,189
85708,48551,0.19,11.22,544742.22,1174.46,Adult,150/300/200mg,15664
85709,5900,0.14,4.34,25606.0,55.21,Adult,600mg,See DN-2019 (ID#:82919)
85710,14448,0.02,1.41,20371.68,43.92,Adult,30mg,See DN-2021 (ID#:82353)
85712,30000,0.19,11.22,336600.0,725.71,Adult,150/300/200mg,4050
85713,69247,0.09,5.43,376011.21,810.68,Adult,150/200/30mg,See DN-2032 (ID#:82921)
85714,110000,0.04,2.58,283800.0,611.87,Adult,200mg,12543
85715,412,0.06,13.6,5603.2,12.08,Pediatric,20mg/ml,See DN-2035 (ID#:82356)
85716,5070,0.26,15.89,80562.3,173.69,Adult,300mg,See DN-2033 (ID#:82922)
85717,1764,0.07,2.24,3951.36,8.52,Pediatric,50mg,See DN-2033 (ID#:82922)
85718,69384,0.15,4.52,313615.68,676.16,Adult,600mg,See DN-2033 (ID#:82922)
85719,5900,0.05,3.2,18880.0,40.71,Adult,150/30mg,See DN-2041 (ID#:83461)
85720,350,0.04,2.58,903.0,1.95,Adult,200mg,40
85722,500,0.12,7.21,3605.0,7.77,Adult,300mg,See DN-2050 (ID#:82926)
85724,1013,0.02,1.43,1448.59,3.12,Adult,20mg,See DN-2064 (ID#:83469)
85725,4200,0.01,1.95,8190.0,17.66,Pediatric,10mg/ml,See DN-2064 (ID#:83469)
85726,1207,0.02,1.4,1689.8,2.79,Adult,30mg,See DN-2065 (ID#:82360)
85727,2615,0.23,7.03,18383.45,30.33,Adult,300mg,See DN-2065 (ID#:82360)
85728,10000,0.04,2.66,26600.0,57.35,Adult,200mg,See DN-2072 (ID#:83472)
85729,400,0.39,11.75,4700.0,10.13,Adult,200/300mg,See DN-2073 (ID#:82362)
85730,8000,0.01,1.85,14800.0,31.91,Pediatric,10mg/ml,See DN-2073 (ID#:82362)
86254,8000,0.04,2.44,19520.0,42.09,Adult,150mg,425
85733,33998,0.05,3.28,111513.44,240.42,Adult,150/30mg,7275
85734,63000,0.05,3.28,206640.0,445.52,Adult,150/30mg,See DN-2095 (ID#:85733)
85735,3000,0.22,6.57,19710.0,42.49,Adult,300mg,2252
85736,625,0.13,7.72,4825.0,10.4,Pediatric,100mg,See DN-2102 (ID#:85176)
85737,36576,0.04,2.58,94366.08,203.45,Adult,200mg,4145
85738,4800,0.66,19.92,95616.0,157.77,Adult,600/200/300mg,532
85739,1040,0.29,8.82,9172.8,19.78,Adult,300/300mg,See DN-2113 (ID#:82937)
85741,11729,0.14,4.32,50669.28,109.24,Adult,600mg,See DN-2117 (ID#:84061)
85742,6392,0.14,4.34,27741.28,59.81,Adult,600mg,See DN-2127 (ID#:82371)
85743,4669,0.05,3.2,14940.8,32.21,Adult,150/30mg,See DN-2127 (ID#:82371)
85744,6392,0.14,4.34,27741.28,59.81,Adult,600mg,See DN-2128 (ID#:84624)
85745,10114,0.29,8.82,89205.48,192.33,Adult,300/300mg,See DN-2128 (ID#:84624)
85746,2680,0.3,36.16,96908.8,159.9,Adult,200/50mg,549
85747,10000,0.12,7.21,72100.0,118.96,Adult,300mg,1108
85748,5000,0.01,2.1,10500.0,22.64,Pediatric,10mg/ml,1841
85750,5220,0.66,19.92,103982.4,171.57,Adult,600/200/300mg,See DN-2161 (ID#:84639)
85751,300,0.66,19.92,5976.0,9.86,Adult,600/200/300mg,See DN-2158 (ID#:84075)
85752,129557,0.04,2.51,325188.07,536.56,Adult,200mg,14710
85753,156,0.22,6.57,1024.92,1.69,Adult,300mg,9
85755,55000,0.07,4.25,233750.0,503.96,Pediatric,30/50/60mg,5357
85756,45000,0.14,8.55,384750.0,634.84,Adult,150/300mg,4171
85758,84,0.04,2.51,210.84,0.45,Adult,200mg,6
85760,2268,0.04,2.33,5284.44,8.72,Adult,150mg,109
85761,20000,0.01,1.95,39000.0,64.35,Pediatric,10mg/ml,7464
85762,22623,0.04,2.51,56783.73,93.69,Adult,200mg,2809
85763,3500,0.01,1.95,6825.0,14.71,Pediatric,10mg/ml,1313
85764,4000,0.01,1.95,7800.0,16.82,Pediatric,10mg/ml,1496
85765,178,0.06,13.7,2438.6,4.02,Pediatric,20mg/ml,See DN-2231 (ID#:82385)
85766,375,0.01,1.85,693.75,1.14,Pediatric,10mg/ml,See DN-2231 (ID#:82385)
85767,21621,0.04,2.33,50376.93,83.12,Adult,150mg,See DN-2254 (ID#:83508)
85810,2772,0.07,2.24,6209.28,10.25,Pediatric,50mg,See DN-2459 (ID#:82424)
85768,24496,0.01,1.8,44092.8,72.75,Pediatric,10mg/ml,See DN-2242 (ID#:84654)
85769,207,0.02,1.32,273.24,0.45,Adult,15mg,12
85770,15000,0.14,8.26,123900.0,204.44,Adult,150/300mg,1440
85771,25509,0.04,2.51,64027.59,105.65,Adult,200mg,2216
85772,7830,0.02,1.4,10962.0,18.09,Adult,30mg,See DN-2263 (ID#:82959)
85773,1500,0.05,4.76,7140.0,11.78,Pediatric,100mg,See DN-2263 (ID#:82959)
85774,20642,0.14,8.55,176489.1,291.21,Adult,150/300mg,1778
85775,26000,0.12,7.21,187460.0,309.31,Adult,300mg,1405
85776,81270,0.09,5.56,451861.2,745.57,Adult,150/200/30mg,8491
85777,600,0.01,1.95,1170.0,2.52,Pediatric,10mg/ml,224
85778,4269,0.35,10.54,44995.26,74.24,Adult,200/300mg,See DN-2304 (ID#:82395)
85779,6392,0.14,4.34,27741.28,59.81,Adult,600mg,539
85780,1946,0.04,2.33,4534.18,7.48,Adult,150mg,195
85781,4279,0.22,6.57,28113.03,46.39,Adult,300mg,259
85782,32000,0.14,8.26,264320.0,436.13,Adult,150/300mg,3026
85783,3357,0.04,2.33,7821.81,12.91,Adult,150mg,181
85784,20927,0.04,2.51,52526.77,86.67,Adult,200mg,See DN-2322 (ID#:82973)
85786,538,0.02,1.4,753.2,1.24,Adult,30mg,43
85787,1917,0.12,7.21,13821.57,22.81,Adult,300mg,2629
85788,44163,0.12,7.21,318415.23,525.39,Adult,300mg,See DN-2341 (ID#:85787)
85789,5000,0.27,8.23,41150.0,67.9,Adult,300/300mg,607
85790,49142,0.14,4.32,212293.44,350.28,Adult,600mg,See DN-2357 (ID#:84112)
85791,106,0.1,8.87,940.22,1.55,Pediatric,200mg,See DN-2361 (ID#:84673)
85792,4980,0.05,3.25,16185.0,26.71,Pediatric,30/60mg,See DN-2362 (ID#:83533)
85795,6840,0.66,19.92,136252.8,224.82,Adult,600/200/300mg,778
85796,696,0.04,2.33,1621.68,2.68,Adult,150mg,33
85797,17038,0.3,8.97,152830.86,252.17,Adult,200/300mg,1722
85799,2790,0.75,22.5,62775.0,103.58,Adult,600/300mg,See DN-2405 (ID#:84118)
85800,2848,0.01,1.95,5553.6,9.16,Pediatric,10mg/ml,1066
85801,592,0.06,13.6,8051.2,13.28,Pediatric,20mg/ml,195
85802,4593,0.05,2.95,13549.35,22.36,Adult,150/30mg,See DN-2410 (ID#:84678)
85803,14480,0.3,8.97,129885.6,214.31,Adult,200/300mg,See DN-2420 (ID#:82989)
85805,2548,0.25,15.04,38321.92,63.23,Adult,300mg,257
85806,6392,0.14,4.12,26335.04,43.45,Adult,600mg,See DN-2441 (ID#:82993)
85807,18534,0.12,7.02,130108.68,214.68,Adult,300mg,1013
85808,10944,0.14,4.22,46183.68,76.2,Adult,600mg,726
85809,8000,0.01,1.95,15600.0,25.74,Pediatric,10mg/ml,3088
85813,4,0.14,4.12,16.48,0.02,Adult,600mg,See DN-2492 (ID#:82999)
85814,174,0.18,11.0,1914.0,2.68,Adult,150/300/200mg,See DN-2493 (ID#:82432)
85815,23,0.28,33.74,776.02,1.09,Adult,200/50mg,See DN-2493 (ID#:82432)
85816,67,0.14,8.26,553.42,0.78,Adult,150/300mg,See DN-2494 (ID#:82433)
85817,41,0.14,8.26,338.66,0.47,Adult,150/300mg,See DN-2497 (ID#:82435)
85819,140,0.01,1.85,259.0,0.36,Pediatric,10mg/ml,See DN-2503 (ID#:83007)
85820,15,0.2,6.08,91.2,0.13,Adult,300/300mg,See DN-2507 (ID#:82440)
85821,187,0.12,7.02,1312.74,1.84,Adult,300mg,125
85822,2197,0.12,7.02,15422.94,21.62,Adult,300mg,See DN-2512 (ID#:82443)
85999,8917,0.11,3.33,29693.61,36.73,Adult,600mg,857
85823,10114,0.2,6.08,61493.12,101.46,Adult,300/300mg,See DN-2519 (ID#:84141)
85824,220,0.04,2.33,512.6,0.72,Adult,150mg,12
85825,650,0.37,11.0,7150.0,11.8,Pediatric,200mg,61
85826,113614,0.14,4.12,468089.68,656.26,Adult,600mg,See DN-2532 (ID#:82448)
85827,1680,0.07,2.24,3763.2,5.28,Pediatric,50mg,See DN-2535 (ID#:83011)
85828,32554,0.01,1.95,63480.3,104.74,Pediatric,10mg/ml,Weight Captured Separately
85829,12446,0.14,4.12,51277.52,71.89,Adult,600mg,See DN-2552 (ID#:85237)
85968,95000,0.04,2.26,214700.0,265.58,Adult,200mg,6528
85830,1260,0.75,22.5,28350.0,46.78,Adult,600/300mg,122
85831,7140,0.56,16.73,119452.2,197.1,Adult,600/200/300mg,779
85832,51355,0.04,2.45,125819.75,207.6,Adult,200mg,6436
85834,7736,0.04,2.33,18024.88,25.27,Adult,150mg,See DN-2567 (ID#:85241)
85835,4398,0.12,7.02,30873.96,50.94,Adult,300mg,224
85836,61060,0.14,4.12,251567.2,352.7,Adult,600mg,3718
85837,5785,0.2,6.08,35172.8,58.04,Adult,300/300mg,460
85838,6000,0.01,1.95,11700.0,16.4,Pediatric,10mg/ml,See DN-2581 (ID#:82457)
85839,34054,0.05,2.99,101821.46,168.01,Pediatric,30/60mg,1309
85840,99714,0.14,4.12,410821.68,575.97,Adult,600mg,6005
85841,2520,0.1,8.64,21772.8,30.53,Pediatric,200mg,318
85843,5603,0.07,4.25,23812.75,39.29,Pediatric,30/50/60mg,316
85844,170,0.01,1.95,331.5,0.46,Pediatric,10mg/ml,See DN-2594 (ID#:83021)
